user_id,treatment,channel,audience_type,country,age_group,device_type,email_subscriber,n_prior_purchases,n_organic_sessions_30d,days_since_last_visit,loyalty_tier,category_affinity,frequency,spend_eur,converted
C_00722,0,,,GB,35-44,mobile,0,1,0,11,silver,makeup,0,0.0,0
T00_00695,1,tiktok,prospecting_broad_1824,FR,18-24,mobile,0,5,1,45,none,fragrance,5,0.04,0
C_02630,0,,,GB,25-34,desktop,0,1,1,10,none,makeup,0,0.0,0
C_00589,0,,,FR,45+,mobile,1,5,3,5,gold,fragrance,0,0.0,0
C_01521,0,,,DE,45+,mobile,0,5,3,58,silver,makeup,0,0.0,0
C_06917,0,,,FR,18-24,mobile,1,13,13,3,gold,makeup,0,0.0,0
T07_01590,1,meta,retargeting_warm,FR,45+,desktop,1,5,3,12,gold,haircare,11,0.1,0
C_00377,0,,,FR,35-44,mobile,0,0,2,15,gold,skincare,0,0.0,0
T00_01034,1,tiktok,prospecting_broad_1824,GB,45+,desktop,0,2,1,19,none,fragrance,8,0.06,0
T08_00753,1,meta,retargeting_hot,GB,35-44,tablet,1,6,9,45,none,haircare,10,0.1,0
C_03592,0,,,GB,45+,mobile,1,3,2,13,none,haircare,0,0.0,0
T08_00332,1,meta,retargeting_hot,FR,25-34,mobile,1,4,4,20,none,skincare,19,0.21,0
T08_00890,1,meta,retargeting_hot,GB,45+,desktop,0,4,13,8,none,fragrance,11,0.12,0
T01_00648,1,tiktok,prospecting_broad_2534,GB,45+,mobile,1,1,0,34,none,skincare,3,0.02,0
T09_00606,1,youtube,retargeting,DE,45+,tablet,0,1,5,2,none,skincare,13,0.12,0
T04_00557,1,meta,prospecting_broad,FR,35-44,desktop,0,0,1,74,gold,haircare,2,0.02,0
C_00225,0,,,GB,25-34,desktop,0,1,3,8,none,skincare,0,0.0,0
T00_00993,1,tiktok,prospecting_broad_1824,GB,25-34,mobile,0,6,1,16,none,makeup,4,0.03,1
C_02084,0,,,DE,35-44,desktop,0,0,2,3,none,fragrance,0,0.0,0
C_01845,0,,,FR,35-44,desktop,1,0,3,4,none,haircare,0,0.0,1
C_01945,0,,,GB,25-34,mobile,1,2,0,13,none,haircare,0,0.0,0
T00_00447,1,tiktok,prospecting_broad_1824,DE,35-44,desktop,0,1,4,24,none,makeup,2,0.01,0
C_04277,0,,,FR,35-44,desktop,0,4,6,8,silver,skincare,0,0.0,0
T04_00040,1,meta,prospecting_broad,FR,25-34,desktop,0,5,2,10,none,fragrance,1,0.01,0
T02_00723,1,meta,prospecting_lal_1pct,FR,35-44,mobile,1,1,0,67,none,makeup,3,0.03,0
T04_00148,1,meta,prospecting_broad,GB,18-24,desktop,0,0,2,47,platinum,haircare,3,0.03,1
C_05911,0,,,DE,45+,mobile,1,14,5,20,gold,makeup,0,0.0,0
T02_00722,1,meta,prospecting_lal_1pct,FR,45+,mobile,1,2,0,20,gold,makeup,5,0.04,0
C_00813,0,,,GB,25-34,mobile,1,2,3,10,gold,skincare,0,0.0,0
T07_00786,1,meta,retargeting_warm,DE,35-44,mobile,0,8,6,3,silver,haircare,14,0.16,0
C_04653,0,,,FR,18-24,desktop,0,1,3,14,none,makeup,0,0.0,0
T08_00560,1,meta,retargeting_hot,DE,25-34,desktop,0,8,8,8,none,skincare,13,0.15,0
C_06714,0,,,FR,25-34,desktop,0,19,7,11,none,fragrance,0,0.0,0
T02_01483,1,meta,prospecting_lal_1pct,GB,45+,desktop,1,0,2,27,none,fragrance,6,0.05,0
T08_00718,1,meta,retargeting_hot,GB,45+,desktop,0,6,11,9,none,haircare,13,0.14,0
C_06544,0,,,GB,25-34,desktop,1,13,9,16,none,skincare,0,0.0,0
T08_01277,1,meta,retargeting_hot,DE,35-44,mobile,1,9,9,32,none,skincare,15,0.2,0
T02_01290,1,meta,prospecting_lal_1pct,DE,35-44,mobile,0,8,2,5,silver,fragrance,1,0.01,0
C_00079,0,,,GB,18-24,desktop,0,3,2,83,silver,skincare,0,0.0,0
T05_00056,1,youtube,prospecting_brand_safety,GB,35-44,desktop,0,3,1,7,silver,fragrance,3,0.04,0
T02_01519,1,meta,prospecting_lal_1pct,DE,18-24,desktop,0,2,1,23,none,skincare,4,0.03,0
T02_01288,1,meta,prospecting_lal_1pct,GB,35-44,mobile,1,4,0,7,none,haircare,6,0.06,0
C_04147,0,,,FR,35-44,mobile,0,0,1,3,none,haircare,0,0.0,0
C_01104,0,,,FR,25-34,mobile,0,0,1,5,none,fragrance,0,0.0,0
C_06145,0,,,FR,18-24,desktop,0,4,2,2,none,makeup,0,0.0,0
C_06183,0,,,GB,25-34,mobile,1,7,8,3,silver,fragrance,0,0.0,0
T07_00246,1,meta,retargeting_warm,DE,25-34,mobile,0,4,9,7,silver,fragrance,12,0.11,0
T03_00033,1,meta,prospecting_lal_3_5pct,DE,18-24,desktop,1,0,3,46,silver,skincare,4,0.04,0
T06_00954,1,tiktok,retargeting,DE,45+,desktop,1,2,6,9,gold,skincare,9,0.09,0
T06_00600,1,tiktok,retargeting,FR,45+,mobile,1,11,7,8,none,makeup,7,0.06,0
C_01012,0,,,GB,35-44,mobile,0,0,2,6,none,fragrance,0,0.0,0
C_00651,0,,,FR,35-44,desktop,0,1,2,17,none,makeup,0,0.0,0
T00_00438,1,tiktok,prospecting_broad_1824,FR,35-44,mobile,0,4,2,26,silver,haircare,1,0.01,0
C_03533,0,,,DE,25-34,mobile,0,0,5,8,none,skincare,0,0.0,0
T02_00781,1,meta,prospecting_lal_1pct,DE,45+,desktop,1,3,3,5,gold,fragrance,3,0.02,1
T02_01264,1,meta,prospecting_lal_1pct,GB,45+,mobile,0,3,1,25,silver,makeup,6,0.06,0
T07_00933,1,meta,retargeting_warm,FR,35-44,mobile,0,5,5,8,none,haircare,18,0.16,0
T07_01260,1,meta,retargeting_warm,FR,35-44,desktop,1,2,4,16,none,makeup,13,0.14,1
T01_00260,1,tiktok,prospecting_broad_2534,FR,35-44,mobile,0,0,3,14,silver,haircare,4,0.03,0
T00_00606,1,tiktok,prospecting_broad_1824,FR,45+,desktop,0,0,4,7,none,makeup,4,0.04,0
C_04085,0,,,GB,25-34,tablet,0,0,1,67,none,fragrance,0,0.0,0
T09_01417,1,youtube,retargeting,DE,35-44,mobile,1,2,0,9,none,haircare,6,0.07,0
C_03972,0,,,FR,25-34,desktop,0,1,0,38,none,fragrance,0,0.0,0
C_05366,0,,,FR,18-24,mobile,0,3,3,61,none,makeup,0,0.0,0
C_02683,0,,,GB,25-34,mobile,1,2,1,13,none,skincare,0,0.0,0
T08_00948,1,meta,retargeting_hot,FR,18-24,desktop,1,5,5,6,none,skincare,16,0.17,1
T04_00333,1,meta,prospecting_broad,DE,18-24,mobile,0,1,1,9,platinum,skincare,4,0.03,0
T09_00003,1,youtube,retargeting,FR,18-24,tablet,1,2,7,1,none,skincare,2,0.02,0
T04_00857,1,meta,prospecting_broad,DE,25-34,mobile,1,2,4,5,gold,fragrance,3,0.02,0
T07_00671,1,meta,retargeting_warm,DE,25-34,mobile,0,6,11,12,none,fragrance,4,0.04,0
C_05408,0,,,FR,25-34,desktop,1,2,2,19,none,skincare,0,0.0,0
T05_00304,1,youtube,prospecting_brand_safety,GB,25-34,mobile,1,1,1,15,none,fragrance,3,0.04,0
T08_01289,1,meta,retargeting_hot,GB,45+,desktop,1,1,4,1,silver,skincare,16,0.17,0
C_04189,0,,,FR,18-24,tablet,0,12,0,1,none,haircare,0,0.0,0
T09_00024,1,youtube,retargeting,FR,18-24,mobile,1,10,4,3,none,makeup,8,0.08,1
T05_00613,1,youtube,prospecting_brand_safety,GB,35-44,mobile,0,4,3,27,silver,skincare,2,0.02,0
T00_00738,1,tiktok,prospecting_broad_1824,FR,25-34,desktop,1,2,2,49,silver,makeup,7,0.06,0
T01_00515,1,tiktok,prospecting_broad_2534,GB,35-44,mobile,0,1,2,80,none,fragrance,6,0.05,0
T00_00119,1,tiktok,prospecting_broad_1824,DE,35-44,mobile,0,0,4,44,gold,fragrance,4,0.04,0
C_01926,0,,,FR,25-34,mobile,0,2,1,7,none,makeup,0,0.0,0
C_04609,0,,,FR,45+,mobile,0,2,6,29,none,fragrance,0,0.0,0
C_04436,0,,,DE,45+,mobile,0,5,3,8,none,makeup,0,0.0,0
C_05553,0,,,FR,45+,tablet,0,4,3,11,none,haircare,0,0.0,0
T06_00130,1,tiktok,retargeting,FR,18-24,mobile,1,3,4,2,none,haircare,11,0.12,0
T02_00917,1,meta,prospecting_lal_1pct,DE,35-44,mobile,0,3,2,18,silver,fragrance,4,0.04,0
T08_00448,1,meta,retargeting_hot,GB,18-24,mobile,0,12,2,5,none,makeup,2,0.02,0
C_05466,0,,,FR,35-44,desktop,1,11,4,4,silver,skincare,0,0.0,0
T07_00446,1,meta,retargeting_warm,DE,45+,mobile,1,15,11,2,silver,skincare,9,0.09,1
T02_00993,1,meta,prospecting_lal_1pct,DE,25-34,mobile,0,0,4,43,silver,fragrance,6,0.05,0
C_04818,0,,,GB,35-44,desktop,0,3,6,31,none,fragrance,0,0.0,0
T00_00127,1,tiktok,prospecting_broad_1824,FR,18-24,desktop,0,2,2,12,none,skincare,3,0.03,0
C_00426,0,,,GB,45+,mobile,0,0,1,120,none,makeup,0,0.0,0
T08_00521,1,meta,retargeting_hot,GB,35-44,desktop,1,3,8,14,none,haircare,13,0.17,0
C_02273,0,,,FR,25-34,mobile,0,0,2,20,none,skincare,0,0.0,0
C_06580,0,,,FR,35-44,mobile,1,2,4,1,platinum,makeup,0,0.0,0
C_06285,0,,,GB,45+,mobile,1,6,3,9,silver,haircare,0,0.0,0
T09_01241,1,youtube,retargeting,GB,18-24,desktop,0,2,4,19,gold,haircare,12,0.13,0
T02_00585,1,meta,prospecting_lal_1pct,GB,35-44,mobile,0,0,1,8,none,haircare,7,0.06,0
T01_00901,1,tiktok,prospecting_broad_2534,GB,25-34,desktop,1,6,4,11,gold,fragrance,4,0.03,0
T01_01004,1,tiktok,prospecting_broad_2534,GB,45+,mobile,1,0,2,6,gold,makeup,2,0.02,0
T02_00973,1,meta,prospecting_lal_1pct,DE,25-34,mobile,0,0,1,70,none,haircare,7,0.06,1
C_02231,0,,,GB,18-24,mobile,1,0,1,5,gold,fragrance,0,0.0,0
T06_00295,1,tiktok,retargeting,GB,18-24,mobile,0,3,7,12,silver,skincare,10,0.09,0
C_02884,0,,,GB,18-24,tablet,1,2,0,5,silver,fragrance,0,0.0,0
T05_00589,1,youtube,prospecting_brand_safety,DE,45+,mobile,1,0,0,31,none,skincare,2,0.02,0
C_02097,0,,,FR,35-44,tablet,0,6,3,21,none,makeup,0,0.0,0
C_05684,0,,,DE,18-24,mobile,1,5,4,15,silver,haircare,0,0.0,0
C_01970,0,,,FR,45+,mobile,0,1,3,8,none,makeup,0,0.0,0
T00_00803,1,tiktok,prospecting_broad_1824,DE,25-34,mobile,0,0,5,34,silver,haircare,5,0.05,0
T00_00474,1,tiktok,prospecting_broad_1824,DE,25-34,mobile,0,1,6,19,gold,skincare,3,0.02,0
T07_00428,1,meta,retargeting_warm,DE,35-44,mobile,1,6,8,11,silver,makeup,9,0.1,0
T05_00186,1,youtube,prospecting_brand_safety,GB,25-34,tablet,0,2,1,22,gold,skincare,5,0.07,0
C_05287,0,,,GB,18-24,mobile,1,1,7,25,none,fragrance,0,0.0,0
T04_00144,1,meta,prospecting_broad,FR,18-24,mobile,0,2,2,26,none,fragrance,4,0.03,0
C_00948,0,,,DE,35-44,mobile,0,1,1,34,platinum,fragrance,0,0.0,0
T07_00711,1,meta,retargeting_warm,DE,35-44,desktop,1,1,5,16,none,haircare,8,0.09,0
T09_00940,1,youtube,retargeting,FR,25-34,mobile,0,3,6,29,none,haircare,10,0.11,1
T03_00144,1,meta,prospecting_lal_3_5pct,GB,35-44,mobile,1,3,2,19,silver,haircare,5,0.04,0
T00_00484,1,tiktok,prospecting_broad_1824,GB,45+,mobile,0,2,1,6,none,makeup,3,0.02,0
T08_00333,1,meta,retargeting_hot,FR,18-24,tablet,1,1,6,8,gold,haircare,9,0.11,0
C_06411,0,,,GB,45+,desktop,1,3,6,3,none,skincare,0,0.0,0
C_01900,0,,,FR,25-34,desktop,1,5,0,9,silver,makeup,0,0.0,0
T08_01137,1,meta,retargeting_hot,GB,45+,mobile,1,14,6,29,gold,fragrance,14,0.18,0
C_06132,0,,,GB,18-24,desktop,0,4,1,29,none,makeup,0,0.0,0
T06_00757,1,tiktok,retargeting,FR,35-44,mobile,1,4,7,2,none,skincare,9,0.08,0
T06_00748,1,tiktok,retargeting,GB,45+,mobile,1,3,3,11,gold,fragrance,5,0.05,0
T02_00278,1,meta,prospecting_lal_1pct,FR,35-44,mobile,0,1,2,102,gold,skincare,3,0.03,0
C_01865,0,,,GB,35-44,mobile,0,0,1,50,silver,haircare,0,0.0,0
C_03506,0,,,GB,45+,mobile,0,1,0,30,none,skincare,0,0.0,0
T09_00107,1,youtube,retargeting,FR,25-34,mobile,0,5,8,5,silver,haircare,8,0.08,0
T02_01549,1,meta,prospecting_lal_1pct,DE,35-44,desktop,0,0,4,44,platinum,skincare,5,0.04,0
T00_00856,1,tiktok,prospecting_broad_1824,GB,35-44,desktop,0,0,1,1,none,fragrance,2,0.02,0
C_03136,0,,,FR,45+,mobile,0,1,2,13,platinum,fragrance,0,0.0,0
T07_00650,1,meta,retargeting_warm,FR,35-44,mobile,1,4,4,7,none,skincare,7,0.07,0
T07_00623,1,meta,retargeting_warm,FR,25-34,desktop,1,12,6,1,none,skincare,11,0.1,1
T09_00257,1,youtube,retargeting,GB,35-44,mobile,1,9,9,7,gold,haircare,8,0.09,1
T02_01338,1,meta,prospecting_lal_1pct,FR,45+,mobile,1,1,4,1,none,fragrance,4,0.04,0
C_05127,0,,,FR,25-34,desktop,0,11,2,16,gold,haircare,0,0.0,0
T04_00582,1,meta,prospecting_broad,FR,18-24,mobile,0,4,1,28,silver,fragrance,3,0.02,0
T00_00503,1,tiktok,prospecting_broad_1824,GB,35-44,mobile,0,0,1,1,none,fragrance,5,0.04,0
T02_00471,1,meta,prospecting_lal_1pct,FR,35-44,mobile,1,3,1,11,none,makeup,6,0.05,0
T06_00825,1,tiktok,retargeting,GB,45+,mobile,1,7,11,10,none,fragrance,10,0.1,0
T07_01460,1,meta,retargeting_warm,FR,18-24,desktop,0,17,7,18,gold,makeup,13,0.15,1
T06_00946,1,tiktok,retargeting,GB,25-34,mobile,0,6,8,18,silver,haircare,8,0.08,0
T03_01078,1,meta,prospecting_lal_3_5pct,GB,25-34,tablet,1,1,1,39,none,haircare,4,0.04,0
C_00951,0,,,GB,35-44,mobile,1,1,1,53,gold,skincare,0,0.0,0
C_00138,0,,,GB,35-44,desktop,0,2,3,16,none,fragrance,0,0.0,0
C_04987,0,,,FR,25-34,mobile,0,6,1,6,none,haircare,0,0.0,0
C_00435,0,,,GB,35-44,mobile,0,0,2,16,none,skincare,0,0.0,0
T06_00562,1,tiktok,retargeting,FR,35-44,mobile,0,13,7,18,gold,makeup,4,0.04,0
T09_00452,1,youtube,retargeting,FR,25-34,mobile,1,9,11,2,silver,makeup,7,0.08,0
T06_00966,1,tiktok,retargeting,GB,25-34,mobile,1,7,16,2,platinum,haircare,13,0.13,0
T09_01206,1,youtube,retargeting,FR,25-34,desktop,1,4,4,12,silver,haircare,5,0.06,0
T07_00112,1,meta,retargeting_warm,DE,35-44,mobile,1,0,13,1,none,skincare,12,0.11,0
C_05321,0,,,DE,18-24,mobile,0,6,7,31,silver,fragrance,0,0.0,0
C_00060,0,,,GB,25-34,mobile,0,4,1,1,none,fragrance,0,0.0,0
T02_00807,1,meta,prospecting_lal_1pct,GB,35-44,desktop,1,2,2,29,silver,fragrance,7,0.07,0
T07_00777,1,meta,retargeting_warm,DE,25-34,mobile,0,11,7,6,none,haircare,12,0.11,0
T00_00115,1,tiktok,prospecting_broad_1824,DE,35-44,mobile,0,1,0,1,silver,skincare,3,0.03,0
T04_00234,1,meta,prospecting_broad,GB,45+,mobile,1,3,1,5,gold,haircare,3,0.02,0
T09_01043,1,youtube,retargeting,DE,35-44,mobile,1,6,6,18,none,skincare,8,0.09,0
C_01747,0,,,GB,45+,desktop,1,1,0,86,silver,skincare,0,0.0,0
T06_00018,1,tiktok,retargeting,GB,25-34,mobile,1,9,6,13,platinum,fragrance,8,0.08,0
T01_00231,1,tiktok,prospecting_broad_2534,DE,45+,mobile,0,2,0,12,none,makeup,5,0.04,1
C_02957,0,,,FR,25-34,mobile,1,0,5,49,silver,fragrance,0,0.0,0
T04_00404,1,meta,prospecting_broad,GB,45+,tablet,0,0,0,7,none,fragrance,5,0.04,0
C_02278,0,,,FR,35-44,mobile,0,6,4,71,silver,fragrance,0,0.0,0
T01_01001,1,tiktok,prospecting_broad_2534,FR,35-44,mobile,0,2,1,12,gold,haircare,2,0.02,0
T08_00161,1,meta,retargeting_hot,GB,45+,mobile,1,7,8,3,silver,fragrance,13,0.16,0
T02_01544,1,meta,prospecting_lal_1pct,GB,25-34,desktop,0,3,0,56,none,skincare,5,0.05,0
C_00347,0,,,DE,35-44,desktop,1,5,2,1,silver,skincare,0,0.0,0
C_03530,0,,,FR,18-24,mobile,0,2,3,16,silver,fragrance,0,0.0,0
T07_01334,1,meta,retargeting_warm,FR,45+,mobile,0,0,9,1,none,fragrance,10,0.09,1
T03_00306,1,meta,prospecting_lal_3_5pct,DE,18-24,desktop,1,0,1,17,none,skincare,3,0.03,0
T03_00813,1,meta,prospecting_lal_3_5pct,FR,35-44,mobile,0,2,3,27,none,fragrance,4,0.03,0
C_03946,0,,,DE,45+,mobile,0,1,2,58,silver,fragrance,0,0.0,0
T05_00089,1,youtube,prospecting_brand_safety,GB,25-34,mobile,0,6,1,25,none,haircare,1,0.01,0
C_02139,0,,,GB,45+,mobile,0,2,2,22,none,haircare,0,0.0,0
T04_00858,1,meta,prospecting_broad,FR,45+,mobile,0,3,2,4,none,haircare,1,0.01,1
T00_00341,1,tiktok,prospecting_broad_1824,GB,35-44,mobile,0,5,1,26,silver,skincare,3,0.02,0
T00_00828,1,tiktok,prospecting_broad_1824,FR,35-44,desktop,1,2,3,3,none,skincare,1,0.01,0
T09_00948,1,youtube,retargeting,GB,25-34,mobile,1,5,8,17,none,haircare,16,0.18,0
T08_01462,1,meta,retargeting_hot,GB,45+,mobile,0,4,9,8,none,skincare,7,0.09,0
T07_01347,1,meta,retargeting_warm,DE,18-24,mobile,1,2,9,8,gold,haircare,19,0.2,0
T09_00255,1,youtube,retargeting,GB,45+,mobile,0,0,8,1,silver,fragrance,12,0.13,0
T00_00313,1,tiktok,prospecting_broad_1824,FR,45+,mobile,0,1,1,6,none,makeup,3,0.03,0
T09_00116,1,youtube,retargeting,GB,35-44,desktop,1,4,6,17,none,makeup,9,0.1,0
T07_01871,1,meta,retargeting_warm,GB,45+,desktop,1,11,3,18,none,makeup,10,0.11,0
T09_01282,1,youtube,retargeting,FR,25-34,mobile,0,4,10,4,none,fragrance,20,0.21,1
C_03070,0,,,GB,25-34,desktop,0,0,1,11,silver,skincare,0,0.0,0
C_04136,0,,,GB,25-34,desktop,0,0,2,87,none,skincare,0,0.0,0
C_05261,0,,,DE,18-24,desktop,1,1,6,5,gold,skincare,0,0.0,0
T03_00605,1,meta,prospecting_lal_3_5pct,DE,35-44,mobile,1,2,4,4,none,haircare,6,0.05,1
C_04796,0,,,FR,25-34,mobile,1,4,4,1,none,skincare,0,0.0,0
T07_00693,1,meta,retargeting_warm,GB,45+,desktop,0,7,7,1,none,haircare,14,0.14,0
C_05285,0,,,FR,35-44,desktop,0,4,4,3,gold,haircare,0,0.0,0
T00_00409,1,tiktok,prospecting_broad_1824,GB,45+,desktop,0,0,3,13,none,makeup,4,0.03,0
T02_01307,1,meta,prospecting_lal_1pct,GB,45+,desktop,1,0,1,55,gold,skincare,6,0.06,0
T02_00215,1,meta,prospecting_lal_1pct,GB,18-24,desktop,1,0,1,19,none,haircare,3,0.02,0
T08_00253,1,meta,retargeting_hot,GB,35-44,desktop,0,1,9,3,none,makeup,9,0.11,0
T03_00677,1,meta,prospecting_lal_3_5pct,DE,25-34,desktop,0,0,3,61,silver,fragrance,3,0.03,0
T07_00402,1,meta,retargeting_warm,DE,25-34,desktop,1,1,7,10,none,fragrance,9,0.1,1
T06_00504,1,tiktok,retargeting,FR,25-34,mobile,1,2,9,26,none,makeup,13,0.14,0
C_04517,0,,,FR,35-44,desktop,0,0,0,18,none,skincare,0,0.0,1
C_04183,0,,,GB,18-24,mobile,0,2,1,7,gold,haircare,0,0.0,0
T07_01545,1,meta,retargeting_warm,GB,45+,mobile,1,5,7,1,silver,fragrance,17,0.15,0
C_05153,0,,,FR,35-44,desktop,0,2,2,27,none,fragrance,0,0.0,0
T06_00336,1,tiktok,retargeting,GB,25-34,mobile,0,4,6,53,gold,makeup,13,0.11,0
C_04036,0,,,FR,18-24,mobile,1,2,4,36,none,skincare,0,0.0,0
T06_00557,1,tiktok,retargeting,GB,45+,mobile,0,4,7,1,none,makeup,10,0.1,0
T01_00426,1,tiktok,prospecting_broad_2534,DE,45+,desktop,0,1,4,62,silver,skincare,4,0.04,0
T05_00421,1,youtube,prospecting_brand_safety,FR,35-44,desktop,0,2,2,30,none,haircare,1,0.01,0
T01_00695,1,tiktok,prospecting_broad_2534,GB,25-34,desktop,0,1,2,8,gold,fragrance,2,0.02,0
T05_00473,1,youtube,prospecting_brand_safety,FR,45+,desktop,0,0,1,10,gold,haircare,2,0.03,0
T05_00865,1,youtube,prospecting_brand_safety,GB,35-44,mobile,1,1,2,4,silver,haircare,2,0.02,0
T05_00208,1,youtube,prospecting_brand_safety,DE,18-24,mobile,1,5,2,32,platinum,skincare,2,0.02,0
C_05765,0,,,GB,35-44,desktop,0,6,3,5,silver,fragrance,0,0.0,1
T03_00116,1,meta,prospecting_lal_3_5pct,DE,25-34,desktop,0,0,1,8,silver,skincare,2,0.02,0
T00_01272,1,tiktok,prospecting_broad_1824,FR,25-34,desktop,0,4,2,4,gold,haircare,3,0.03,0
T00_00451,1,tiktok,prospecting_broad_1824,GB,45+,mobile,0,3,0,24,silver,makeup,3,0.02,0
T02_01031,1,meta,prospecting_lal_1pct,FR,35-44,desktop,0,0,2,26,silver,makeup,3,0.03,1
C_04477,0,,,DE,35-44,mobile,0,0,3,5,silver,skincare,0,0.0,0
T07_01387,1,meta,retargeting_warm,FR,25-34,mobile,0,4,7,3,none,makeup,6,0.05,0
T00_00247,1,tiktok,prospecting_broad_1824,FR,18-24,mobile,0,6,4,5,none,haircare,5,0.04,0
C_04815,0,,,FR,35-44,mobile,0,7,5,29,none,fragrance,0,0.0,0
T01_00268,1,tiktok,prospecting_broad_2534,DE,35-44,mobile,1,2,3,36,none,skincare,6,0.05,0
T01_00606,1,tiktok,prospecting_broad_2534,FR,45+,desktop,0,4,0,28,gold,skincare,3,0.02,0
T09_00911,1,youtube,retargeting,GB,45+,desktop,1,5,5,13,none,fragrance,15,0.15,0
C_00351,0,,,FR,35-44,tablet,1,1,0,62,none,fragrance,0,0.0,0
T03_00670,1,meta,prospecting_lal_3_5pct,FR,35-44,mobile,1,2,1,48,gold,fragrance,6,0.06,0
T02_01010,1,meta,prospecting_lal_1pct,FR,25-34,desktop,1,2,3,12,none,makeup,5,0.04,0
C_00442,0,,,GB,25-34,mobile,1,3,0,37,silver,makeup,0,0.0,0
T00_01084,1,tiktok,prospecting_broad_1824,FR,45+,desktop,0,5,2,70,gold,fragrance,3,0.03,0
T03_00631,1,meta,prospecting_lal_3_5pct,FR,18-24,desktop,0,5,1,17,none,skincare,1,0.01,0
T04_00824,1,meta,prospecting_broad,FR,18-24,mobile,0,1,1,37,gold,haircare,3,0.02,0
T05_00438,1,youtube,prospecting_brand_safety,GB,18-24,mobile,1,0,0,81,platinum,makeup,3,0.03,0
T09_01402,1,youtube,retargeting,GB,35-44,mobile,1,8,5,1,gold,haircare,8,0.08,0
C_01249,0,,,FR,45+,tablet,0,2,2,36,none,fragrance,0,0.0,0
T09_00401,1,youtube,retargeting,FR,35-44,tablet,1,20,9,5,gold,fragrance,14,0.17,1
T04_00509,1,meta,prospecting_broad,DE,35-44,mobile,1,2,2,53,silver,makeup,3,0.02,0
C_04268,0,,,GB,25-34,mobile,0,2,2,41,silver,haircare,0,0.0,0
T07_00768,1,meta,retargeting_warm,FR,35-44,tablet,1,4,11,4,none,skincare,3,0.03,0
C_06450,0,,,DE,18-24,mobile,1,3,3,3,none,makeup,0,0.0,0
T02_01661,1,meta,prospecting_lal_1pct,FR,45+,mobile,0,2,2,5,silver,skincare,6,0.06,0
T03_00795,1,meta,prospecting_lal_3_5pct,GB,25-34,mobile,0,1,1,21,silver,fragrance,4,0.04,0
T07_01332,1,meta,retargeting_warm,FR,18-24,mobile,0,9,12,2,silver,haircare,7,0.06,0
C_00259,0,,,DE,25-34,mobile,0,0,3,5,none,haircare,0,0.0,0
C_04360,0,,,GB,45+,desktop,0,1,3,51,silver,fragrance,0,0.0,0
C_04037,0,,,FR,45+,mobile,0,0,1,1,none,skincare,0,0.0,0
T02_00847,1,meta,prospecting_lal_1pct,DE,35-44,mobile,1,2,2,42,none,makeup,7,0.07,0
C_04585,0,,,FR,45+,desktop,0,6,6,1,silver,makeup,0,0.0,0
C_06819,0,,,FR,25-34,mobile,0,9,2,2,none,makeup,0,0.0,0
C_00728,0,,,GB,35-44,mobile,0,1,0,7,platinum,haircare,0,0.0,0
T07_01713,1,meta,retargeting_warm,FR,45+,mobile,1,3,12,15,silver,skincare,11,0.1,0
T06_00487,1,tiktok,retargeting,DE,18-24,mobile,1,6,11,5,none,skincare,5,0.04,0
T01_00759,1,tiktok,prospecting_broad_2534,FR,35-44,mobile,0,2,4,4,none,fragrance,4,0.03,0
C_01204,0,,,GB,45+,mobile,1,0,0,10,none,haircare,0,0.0,0
T00_00251,1,tiktok,prospecting_broad_1824,FR,25-34,mobile,0,0,2,16,none,fragrance,6,0.05,0
T07_00016,1,meta,retargeting_warm,FR,45+,tablet,1,11,5,21,silver,skincare,7,0.07,0
T03_00402,1,meta,prospecting_lal_3_5pct,DE,35-44,mobile,0,0,2,48,silver,makeup,6,0.05,0
T06_00980,1,tiktok,retargeting,GB,18-24,mobile,1,9,7,5,gold,fragrance,8,0.08,0
T02_00226,1,meta,prospecting_lal_1pct,FR,45+,mobile,0,1,4,16,none,fragrance,6,0.06,0
C_05079,0,,,FR,35-44,mobile,1,6,2,5,silver,haircare,0,0.0,0
T07_01349,1,meta,retargeting_warm,FR,25-34,mobile,1,5,5,10,gold,fragrance,15,0.17,1
T08_00252,1,meta,retargeting_hot,FR,35-44,mobile,1,13,5,8,none,skincare,2,0.02,0
C_02290,0,,,FR,25-34,tablet,1,0,4,5,silver,fragrance,0,0.0,0
T00_00326,1,tiktok,prospecting_broad_1824,FR,45+,desktop,0,3,2,78,none,makeup,4,0.03,0
T03_00676,1,meta,prospecting_lal_3_5pct,DE,45+,desktop,0,0,1,1,none,fragrance,2,0.02,1
T06_00275,1,tiktok,retargeting,FR,25-34,mobile,1,10,10,2,silver,haircare,10,0.1,0
T05_00351,1,youtube,prospecting_brand_safety,FR,35-44,mobile,1,5,1,57,platinum,fragrance,4,0.05,0
T04_00845,1,meta,prospecting_broad,FR,35-44,mobile,0,0,1,7,silver,haircare,3,0.02,0
T07_00867,1,meta,retargeting_warm,FR,25-34,mobile,0,7,6,6,silver,fragrance,7,0.08,0
T02_00905,1,meta,prospecting_lal_1pct,DE,35-44,mobile,1,10,0,2,none,haircare,9,0.08,0
C_04664,0,,,GB,18-24,desktop,1,0,2,4,gold,haircare,0,0.0,0
C_06414,0,,,DE,18-24,mobile,1,13,6,20,none,fragrance,0,0.0,1
C_03117,0,,,GB,35-44,mobile,0,0,2,1,none,fragrance,0,0.0,0
